id,cause,jivdate,images1,terrain,comments,jivreport,spillvolume,incidentsite,GeoID,location,country,"city,country",geo_longitude,geo_latitude,geo_accuracy,datereported,cleanupcompleted
28 Bomu Bonny Pipeline at Bodo west JIV of 15 Jan.pdf,Sabotage/Theft,1/15/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Bodo west  JIV Picture of 15 Jan.pdf,Swamp,"Site is continually being impacted by crude oil bunkering and illegal refinery activities. Discussions are on-going with the authorities to try to bring about a permanent solution leading to long term cleanup and remediation.
Despite the occurrence of frequent re-impacting from other sources, SPDC commenced pre-cleanup assessment of the area on 19th April and this was completed on 28th May 2011. Cleanup of the entire impacted area as assessed has been initiated on 20th December 2011. Work has started first at the Gio end of the assessed area, which has the least potential for re-impact and will shortly cover other areas too. Work will proceed to further downstream areas for full coverage and minimum risk of re-impacting.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/28 Bomu Bonny Pipeline at Bodo west JIV of 15 Jan.pdf,129,"28""  Trans Niger Pipeline at  Bodo Creek ",74, Bodo Creek,Nigeria," Bodo Creek, Nigeria",8.67425,9.08457,9,1/13/2011,Recovery of spilled volume completed on 25th Jan 2011. The recovered volume included oil from non-SPDC sources in the same locality. Additional recovered volume has been communicated to the Regulators.
Benisede JIV.pdf,Sabotage/Theft,1/19/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Benisede spill incident picture of 19 Jan.pdf,Swamp,Post Cleanup Inspection was carried out  on 4th May 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Benisede JIV.pdf,83,12'' Benisede - Isampou Pipeline at Ekeremor ,75,Ekeremor,Nigeria,"Ekeremor, Nigeria",5.672405,4.95358,30,1/13/2011,"Recovery of spilled volume was scheduled for completion in January 2011, but suspended on 21st January 2011 due to community disturbance. Community issue now resolved. Cleanup of residual impacted areas re-commenced on 26th March 2011 and was completed on 23rd April 2011."
609962_12in_benisede_Isampou_pipeline_at_Ekeremor_JIV.pdf,Sabotage/Theft,2/9/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/609962_12in_benisede_Isampou_pipeline_at_Ekeremor_Photos.pdf,Swamp,"Following the JIV of 19th January 2011, a second leak point was confirmed on the 12"" Benisede - Isampou pipeline, about 2km East of the first point. A second JIV was carried out on 9th February 2011. Post Cleanup Inspection completed  on 4th May 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/609962_12in_benisede_Isampou_pipeline_at_Ekeremor_JIV.pdf,95.2,"12"" Benisede Isampou pipeline at Ekeremor ",76,Ekeremor,Nigeria,"Ekeremor, Nigeria",5.672405,4.95358,30,1/13/2011,Cleanup of residual impacted areas completed.
Ogini JIV.pdf,Sabotage/Theft,1/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Ogini spill incident picture  of 19 Jan.pdf,Land,Post Cleanup Inspection was carried out on 17th February 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Ogini JIV.pdf,4.4,Ogini Well 9T Flowline at Ovrode/Ellu ,77,Ovrode/Ellu,Nigeria,"Ovrode/Ellu, Nigeria",6.20355,5.45926,39,1/13/2011,Cleanup completed on 9th February 2011.
agbada well 58 JIV of 18 Jan.pdf,Operational,1/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/agbada well 58 pic of 18 Jan.pdf,Land,Post cleanup inspection completed on 16th February 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/agbada well 58 JIV of 18 Jan.pdf,1,Agbada Well 58L Wellhead at Agbada ,78,Agbada,Nigeria,"Agbada, Nigeria",4.03975,7.388305,30,1/15/2011,Recovery of spilled volume  completed on 21st January 2011. Clean up of residual impacted areas completed on 1st February 2011.
Nun River W 15 FL JIV of 18 Jan 11.pdf,Sabotage/Theft,1/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Nun River 15 fl Picture of 15 Jan.pdf,Swamp/Land,Post Cleanup Inspection was carried out  on 6th May 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Nun River W 15 FL JIV of 18 Jan 11.pdf,8.6,Nun River Well 15 Flowline at Nun River ,79,Nun River,Nigeria,"Nun River, Nigeria",3.405084,8.207292,39,1/15/2011,"Recovery of spilled volume which was suspended on 20th January 2011, recommenced on 5th February 2011 and completed on 9th February 2011. Cleanup completed on 24th February 2011."
Otamiri well 7L.pdf,Operational,1/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Otamiri well 7L pic of 18 Jan.pdf,Land,Cleanup of residual impacted areas was initially disrupted by community on 2nd February 2011.  Post Cleanup Inspection was carried out  on 23rd February 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Otamiri well 7L.pdf,1,Otamiri Well  7L Flowline at Umuechem ,80,Umuechem,Nigeria,"Umuechem, Nigeria",8.67425,9.08457,9,1/15/2011,No recoverable oil was found on site. Spilled oil absorbed into the soil. Cleanup completed on 10th February 2011
Bonny FS JIV of 18 Jan 11.pdf,Operational,1/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Bonny FS in Oloma Picture of 18 Jan.pdf,Water,"Post Cleanup Inspection initially planned for April 2011, but delayed due to movement restrictions associated with the April 2011 general elections. Post Cleanup Inspection completed on 19th May 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Bonny FS JIV of 18 Jan 11.pdf,3,Bonny Flow Station at Oloma ,81,Oloma,Nigeria,"Oloma, Nigeria",7.16062,4.77085,30,1/17/2011,No recoverable oil was found on site.  Spill impact observed as dispersing sheen and stains within bund wall. Cleanup completed on 16th February 2011.
28 Bomu Bonny Pipeline at Bodo west JIV of 26 Jan.pdf,Sabotage/Theft,1/26/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/28 bomu bonny  jiv pix of 26 jan.pdf,Swamp/Water,"Site is continually being impacted by crude oil bunkering and illegal refinery activities. Discussions are on-going with the authorities to try to bring about a permanent solution leading to long term cleanup and remediation.
Despite the occurrence of frequent re-impacting from other sources, SPDC commenced pre-cleanup assessment of the area on 19th April and this was completed on 28th May 2011. Cleanup of the entire impacted area as assessed has been initiated on 20th December 2011. Work has started first at the Gio end of the assessed area, which has the least potential for re-impact and will shortly cover other areas too. Work will proceed to further downstream areas for full coverage and minimum risk of re-impacting.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/28 Bomu Bonny Pipeline at Bodo west JIV of 26 Jan.pdf,118.4,"28""  Trans Niger  Pipeline at Bodo ",82,Bodo,Nigeria,"Bodo, Nigeria",8.67425,9.08457,9,1/21/2011,Recovery of spilled volume completed on 1st February 2011.
Cawc 21 L JIV  of 24 Jan 11.pdf,Sabotage/Theft,1/24/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Cawc 21 L JIV pix of 24 Jan 11a.pdf,Swamp,Post Cleanup Inspection was carried out  on 20th April 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Cawc 21 L JIV  of 24 Jan 11.pdf,2,Cawthorne Channel Well 21L Flowline,83,Cawthorne Channel ,Nigeria,"Cawthorne Channel , Nigeria",8.67425,9.08457,9,1/22/2011,Recovery of spilled volume  completed 24th January 2011. Cleanup of residual impacted area completed on 11th February 2011.
Egwa_1_W_27_JIV_report.pdf,Sabotage/Theft,2/1/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Egwa_1_well_27_pic_Jan_2011.pdf,Swamp,"Incident site corrected to read Egwa 1 Well 26 at Okpogbene and not Egwa 1 Well 27 at Okpogbene, as erroneously captured in JIV report and photo captions. Post Cleanup Inspection was carried out on 7th April 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/Egwa_1_W_27_JIV_report.pdf,2.9,Egwa 1  Well 26 at Okpogbene ,84,Okpogbene,Nigeria,"Okpogbene, Nigeria",7.69576,6.82891,50,1/28/2011,No recoverable oil was found on site. Spill impact observed as stains on vegetation by the river bank. Cleanup of residual impacted areas completed on 19th March 2011.
24_NCTL_at_Tora_Twenikiri_JIV_report_4_feb.pdf,Sabotage/Theft,2/4/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/24_NCTL_at_Tora_Twenikiri_JIV_pictures_4_feb.pdf,Swamp,Post Cleanup Inspection earlier planned for April 2011 will now hold in May 2011 due to movement restrictions associated with the April 2011 general elections. Post Cleanup Inspection completed on 26th May  2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/24_NCTL_at_Tora_Twenikiri_JIV_report_4_feb.pdf,1.08,"24"" Nembe Creek Trunkline (old NCTL) Pipeline at Tora-Twenikiri ",85,Tora-Twenikiri,Nigeria,"Tora-Twenikiri, Nigeria",8.67425,9.08457,9,1/28/2011,No recoverable oil was found on site. Spill impact observed as sheen and stains on vegetation/soil. Cleanup completed on 17th February 2011
761236_EstuaryCluster52_B2bulkline_at_Ogulagha_JIV.pdf,Operational,1/18/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/761236_EstuaryCluster52_B2bulkline_at_Ogulagha_Photos.pdf,Swamp,"The JIV was conducted in two phases, first to estimate the spill volume on 19th January 2012, and on 27th January 2012, to determine the cause of spill after the spill point was made accessible. Site Certification planned for May 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/761236_EstuaryCluster52_B2bulkline_at_Ogulagha_JIV.pdf,0,Forcados Estuary Cluster 52 B2 Bulkline,86,Forcados Estuary,Nigeria,"Forcados Estuary, Nigeria",8.67425,9.08457,9,1/2/2012,No recoverable oil was found on site. Initial Cleanup of residual impacted area was completed on 30th April 2012.
762313_EstuaryCluster2_Well41_at_Ogulagha_JIV.pdf,Operational,1/18/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/762313_EstuaryCluster2_Well41_at_Ogulagha_Photos.pdf,Swamp,Estuary cluster 11 W41L Xmas tree was burnt down following a militant attack on 29th June 2009. JIV recommended that no further cleanup action was required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/762313_EstuaryCluster2_Well41_at_Ogulagha_JIV.pdf,0,Estuary cluster 11 W41L Xmas tree,87,,Nigeria,", Nigeria",8.67425,9.08457,9,1/5/2012,No recoverable oil was found on site
765883_Opukushi_Well33L_flowline_at_Egbema-Angalabiri_JIV.pdf,Operational,1/19/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/765883_Opukushi_Well33L_flowline_at_Egbema-Angalabiri_Photos.pdf,Swamp,"The JIV was conducted in two phases, first to estimate the spill volume on 19th January 2012, and on 27th January 2012, to determine the cause of spill after the spill point was made accessible. Site Certification planned for May 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/765883_Opukushi_Well33L_flowline_at_Egbema-Angalabiri_JIV.pdf,2,Well 33L ROW at Opukushi ,88,Opukushi,Nigeria,"Opukushi, Nigeria",8.67425,9.08457,9,1/16/2012,No recoverable oil was found on site. Initial Cleanup of residual impacted area was completed on 30th April 2012.
765510_8in_CawthorneChannel2_pipeline_at_Tigerkiri_JIV.pdf,Sabotage/Theft,1/21/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/765510_8in_CawthorneChannel2_pipeline_at_Tigerkiri_Photos.pdf,Swamp,Site certification initially planned for April 2012 but now re-scheduled for July 2012 to allow for futher works arising from re-impact.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/765510_8in_CawthorneChannel2_pipeline_at_Tigerkiri_JIV.pdf,3.6,"8"" Cawthorne Channel II Pipeline at Tigerkiri ",89,Tigerkiri,Nigeria,"Tigerkiri, Nigeria",8.67425,9.08457,9,1/16/2012,Recovery of spilled volume was completed on 17th Jan 2012. Initial cleanup of residual impacted area was completed on 17th February 2012.
766391_36in_Npoku-Bomu_pipeline_at_Eneka_JIV.pdf,Sabotage/Theft,1/20/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/766391_36in_Npoku-Bomu_pipeline_at_Eneka_Photos.pdf,Land,Site remediation is ongoing. Certification planned for July 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/766391_36in_Npoku-Bomu_pipeline_at_Eneka_JIV.pdf,13,"36"" Nkpoku - Bomu Pipeline at Eneka ",90,Eneka,Nigeria,"Eneka, Nigeria",7.48088,6.4404,40,1/18/2012,Recovery of spilled volume was completed on 23rd Jan 2012. Initial cleanup of residual impacted area was completed on 10th February 2012.
766965_16in_Egbema-Assa_pipeline_at_Obille_JIV.pdf,Sabotage/Theft,1/25/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/766965_16in_Egbema-Assa_pipeline_at_Obille_Photos.pdf,Land,JIV recommends no further action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/766965_16in_Egbema-Assa_pipeline_at_Obille_JIV.pdf,1.3,"16"" Egbema - Assa Trunk line at Obille ",91,Obille,Nigeria,"Obille, Nigeria",6.22562,6.49349,50,1/20/2012,No recoverable oil was found on site
767552_12in_Kokori-Eriemu_deliveryline_at_Awirhe_JIV.pdf,Sabotage/Theft,1/24/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/767552_12in_Kokori-Eriemu_deliveryline_at_Awirhe_Photos.pdf,Land,"Remediation is ongoing, Site certification planned for August 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/767552_12in_Kokori-Eriemu_deliveryline_at_Awirhe_JIV.pdf,529.5,10'' Kokori-Eriemu Pipeline at Kokori ,92,Kokori,Nigeria,"Kokori, Nigeria",8.67425,9.08457,9,1/23/2012,Containment in place. Recovery of spilled volume commenced on 25th January 2012 and was completed on 10th February 2012. Initial cleanup of residual impacted area commenced on 30th April  2012 and was completed on 5th May 2012.
768008_Etelebou_Well11_at_Akenfa-Epie_JIV.pdf,Sabotage/Theft,1/24/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/768008_Etelebou_Well11_at_Akenfa-Epie_Photos.pdf,Land,"Incident was followed by fire which consumed most of the spilled oil. Site remediation is ongoing, Certification planned for June 2012.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/768008_Etelebou_Well11_at_Akenfa-Epie_JIV.pdf,98.5,Etelebou Well 11T at Etelebou ,93,Etelebou,Nigeria,"Etelebou, Nigeria",8.67425,9.08457,9,1/23/2012,Containment in place. Recovery of spilled volume commenced on 31st January 2012 and was completed on 6th February 2012. Initial cleanup of residual impacted area was completed on 26th February 2012.
&nbsp;,Sabotage/Theft,3/28/2012,&nbsp;,Swamp,JIV has now been conducted following logistics and security delays. JIV indicates zero spill.,&nbsp;,0,Akaso Well 3L at Cawthorne Channel ,94,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,1/24/2012,No recoverable oil was found on site
768354_8in_Umuechem-Nkpoku_pipeline_at_Omunwei_JIV.pdf,Sabotage/Theft,1/26/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/768354_8in_Umuechem-Nkpoku_pipeline_at_Omunwei_Photos.pdf,Land,Incident was followed by fire which consumed most of the spilled oil. Site remediation is ongoing. Certification planned for July 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/768354_8in_Umuechem-Nkpoku_pipeline_at_Omunwei_JIV.pdf,2.4,"8"" Umuechem - Nkpoku  Pipeline at Omunwei, Igwuruta ",95,"Omunwei, Igwuruta",Nigeria,"Omunwei, Igwuruta, Nigeria",7.020147,4.972518,39,1/25/2012,Recovery of spilled volume was completed on 26th Jan 2012. Initial cleanup of residual impacted area was completed on 8th February 2012.
769360_Ubie_Well9S_flowline_at_IduEdrass_JIV.pdf,Sabotage/Theft,1/27/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/769360_Ubie_Well9S_flowline_at_IduEdrass_Photos.pdf,Land,Site certification planned for May 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/769360_Ubie_Well9S_flowline_at_IduEdrass_JIV.pdf,7.3,Ubie Well 9S flowline at Idu/Edrass ,96,Idu/Edrass,Nigeria,"Idu/Edrass, Nigeria",8.018105,5.02971,39,1/27/2012,Recovery of spilled volume commenced on 8th February 2012 and was completed on 24th February 2012. Initial Cleanup of residual impacted area was completed on 14th March 2012.
769803_16in_Egbema-Assa_pipeline_at_Assa_JIV.pdf,Sabotage/Theft,2/2/2012,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/769803_16in_Egbema-Assa_pipeline_at_Assa_Photos.pdf,Land,Site certification planned for May 2012.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/769803_16in_Egbema-Assa_pipeline_at_Assa_JIV.pdf,4.7,"16"" Egbema-Assa Trunk line at Assa ",97,Assa,Nigeria,"Assa, Nigeria",8.67425,9.08457,9,1/28/2012,Recovery of spilled volume was completed on 4th February 2012.  Initial Cleanup of residual impacted area was completed on 9th March 2012.
683734_Ubie_Well4S_flowline_at_Ubie_JIV.pdf,Sabotage/Theft,7/7/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/683734_Ubie_Well4S_flowline_at_Ubie_Photos.pdf,Land,Post Cleanup inspection completed on 15th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/683734_Ubie_Well4S_flowline_at_Ubie_JIV.pdf,1,Ubie Well 4S Flowline at Ubie ,98,Ubie,Nigeria,"Ubie, Nigeria",6.25638,9.204,50,7/3/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 30th August 2011.
684765_Etelebou_Well8T_flowline_at_Ogboloma_JIV.pdf,Operational,7/12/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/684765_Etelebou_Well8T_flowline_at_Ogboloma_Photos.pdf,Land,The original JIV could not determine the cause of spill as the spill point was flooded at the time of visit and needed to be exposed to permit visual inspection. A repeat JIV on 9th August 2011 established that the spill was due to impact on the flowline from a third party heavy equipment working in the area. Post Cleanup inspection completed on 24th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/684765_Etelebou_Well8T_flowline_at_Ogboloma_JIV.pdf,4.05,Etelebou Well 8T Flowline at Ogboloma ,99,Ogboloma,Nigeria,"Ogboloma, Nigeria",8.67425,9.08457,9,7/7/2011,Recovery of spilled volume and cleanup of residual impacted area commenced on 12th July and completed on 27th July 2011.
685083_Otumara_Well22L_flowline_at_Ugborodo-Deghele-Ugboegbungun_JIV.pdf,Operational,7/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/685083_Otumara_Well22L_flowline_at_Ugborodo-Deghele-Ugboegbungun_Photos.pdf,Swamp,JIV was originally planned for the 12th July 2011 but was aborted due to community issues regarding communication of planned JIV; re-scheduled for 15th July 2011 but was also cancelled due to weather conditions . JIV finally commenced on 18th July 2011 and was concluded on 19th July 2011. Post Cleanup inspection completed on 24th October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/685083_Otumara_Well22L_flowline_at_Ugborodo-Deghele-Ugboegbungun_JIV.pdf,21.99,Otumara Well 22L Flowline at Otumara ,100,Otumara,Nigeria,"Otumara, Nigeria",8.67425,9.08457,9,7/7/2011,No recoverable oil was found on site. Spill impact observed as oil sheen on water and stains on vegetation. Cleanup of residual impacted area completed on 14th October 2011.
685360_Awoba_Well2T_riser_at_Bille_JIV.pdf,Operational,7/12/2011,&nbsp;,Swamp,JIV recommends no cleanup action required. Cleanup process closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/685360_Awoba_Well2T_riser_at_Bille_JIV.pdf,0.13,Awoba Well 2T Flowline Riser at Awoba ,101,Awoba,Nigeria,"Awoba, Nigeria",6.25638,9.204,50,7/8/2011,No recoverable oil was found on site. No residual impact.
685650_Cawthorne_channel_Well29T_flowline_at_Mbiama_JIV.pdf,Operational,7/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/685650_Cawthorne_channel_Well29T_flowline_at_Mbiama_Photos.pdf,Swamp,JIV recommends no cleanup action required. Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/685650_Cawthorne_channel_Well29T_flowline_at_Mbiama_JIV.pdf,6.97,Cawthorne Channel Well 29T Flowline at Cawthorne Channel ,102,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,7/9/2011,No recoverable oil was found on site
689543_10in_Ogini-Eriemu_deliveryline_at_Ogini_JIV.pdf,Sabotage/Theft,7/15/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689543_10in_Ogini-Eriemu_deliveryline_at_Ogini_Photos.pdf,Land,"Incident involved an illegally welded 2"" valve. JIV recommends no further cleanup action required.  Closed.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689543_10in_Ogini-Eriemu_deliveryline_at_Ogini_JIV.pdf,0.14,10'' Ogini-Eriemu delivery line  at Ogini ,103,Ogini,Nigeria,"Ogini, Nigeria",7.20082,12.68056,50,7/15/2011,No recoverable oil was found on site
689063_Cawthorne_channel_Well24T_flowline_at_Mbiama_JIV.pdf,Operational,7/18/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689063_Cawthorne_channel_Well24T_flowline_at_Mbiama_Photos.pdf,Swamp,JIV recommends no cleanup action required.  Closed.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689063_Cawthorne_channel_Well24T_flowline_at_Mbiama_JIV.pdf,0.9,Cawthorne Channel Well 24T FL ROW at Cawthorne Channel ,104,Cawthorne Channel,Nigeria,"Cawthorne Channel, Nigeria",8.67425,9.08457,9,7/16/2011,No recoverable oil was found on site
688734_Chokota_Gathering_Manifold_at_Obigbo_JIV.pdf,Sabotage/Theft,7/19/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688734_Chokota_Gathering_Manifold_at_Obigbo_Photos.pdf,Land,Post Cleanup inspection completed on 21st October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688734_Chokota_Gathering_Manifold_at_Obigbo_JIV.pdf,26.7,"Chokota Gathering Manifold, Igbo Etche, Obigbo",105,"Igbo Etche, Obigbo",Nigeria,"Igbo Etche, Obigbo, Nigeria",3.771232,7.401391,39,7/18/2011,Recovery of spilled volume commenced on 18th July and completed on 29th July 2011. Cleanup of residual impacted area completed on 31st August 2011.
688378_ImoRiver_Well59T_flowline_at_Igiriukwu_JIV.pdf,Sabotage/Theft,7/20/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688378_ImoRiver_Well59T_flowline_at_Igiriukwu_Photos.pdf,Land,Delay in the cleanup of residual impacted areas was due to site flooding as a result of heavy rains.  Post Cleanup inspection completed on 30th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688378_ImoRiver_Well59T_flowline_at_Igiriukwu_JIV.pdf,4.62,Imo River Well 59T Flowline at Igiriukwu ,106,Igiriukwu,Nigeria,"Igiriukwu, Nigeria",8.41049,7.80496,50,7/18/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 12th October 2011.
689015_10in_Utorogu-UPS_deliveryline_at_Otujeremi_JIV.pdf,Operational,7/19/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689015_10in_Utorogu-UPS_deliveryline_at_Otujeremi_Photos.pdf,Land,"Incident involved a failed 10"" clamp. JIV recommends no further cleanup action required.  Closed.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689015_10in_Utorogu-UPS_deliveryline_at_Otujeremi_JIV.pdf,0.05,10'' Utorogu-Ughelli Pumping Station Pipeline  at Otu-Jeremi ,107,Otu-Jeremi,Nigeria,"Otu-Jeremi, Nigeria",5.994034,5.388201,40,7/19/2011,No recoverable oil was found on site
688702_4in_Obele_deliveryline_at_Ibaa_JIV.pdf,Sabotage/Theft,7/21/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688702_4in_Obele_deliveryline_at_Ibaa_Photos.pdf,Land,Post Cleanup inspection completed on 25th October 2011. Delay due to community issues which were resolved on 2nd October 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/688702_4in_Obele_deliveryline_at_Ibaa_JIV.pdf,2.5,"4"" Obele pipeline at Ibaa ",108,Ibaa,Nigeria,"Ibaa, Nigeria",6.87701,4.94211,40,7/19/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 27th July 2011.
689552_Awoba_Well5L_flowlineriser_at_Bille_JIV.pdf,Operational,7/22/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689552_Awoba_Well5L_flowlineriser_at_Bille_Photos.pdf,Swamp,Post Cleanup Inspection completed on 10th August 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689552_Awoba_Well5L_flowlineriser_at_Bille_JIV.pdf,2.6,Awoba Well 5 L Flowline ROW at Awoba ,109,Awoba,Nigeria,"Awoba, Nigeria",6.25638,9.204,50,7/19/2011,No recoverable oil was found on site. Cleanup of residual impacted area completed on 3rd August 2011.
689715_20in_UPS-WRPC_trunkline_at_Ekpan_JIV.pdf,Sabotage/Theft,7/21/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689715_20in_UPS-WRPC_trunkline_at_Ekpan_Photos.pdf,Land,Post Cleanup Inspection completed on 8th September 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/689715_20in_UPS-WRPC_trunkline_at_Ekpan_JIV.pdf,6.85,20''Ughelli Pumping Station -Warri Refinery Pipeline at Ekpan ,110,Ekpan,Nigeria,"Ekpan, Nigeria",7.57992,6.33992,40,7/21/2011,Recovery of spilled volume completed on 29th July 2011. Cleanup of residual impacted area completed on 17th August 2011.
691386_10in_Ekulama1_pipeline_at_Freetown_JIV.pdf,Operational,7/27/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/691386_10in_Ekulama1_pipeline_at_Freetown_Photos.pdf,Swamp,Post Cleanup Inspection completed on 4th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/691386_10in_Ekulama1_pipeline_at_Freetown_JIV.pdf,229,"10"" Pipeline at Ekulama ",111,Ekulama,Nigeria,"Ekulama, Nigeria",8.67425,9.08457,9,7/25/2011,Recovery completed on the 8th of August 2011. Cleanup of residual impacted area  completed on 29th October 2011.
695276_CawthorneChannel_Well21L_flowline_at_Mbiama_JIV.pdf,Operational,8/3/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/695276_CawthorneChannel_Well21L_flowline_at_Mbiama_Photos.pdf,Swamp,"Overall schedule for cleanup considered community contracting and difficulty of the work terrain, particularly during the rains. Post Cleanup Inspection completed on 24th November 2011.",http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/695276_CawthorneChannel_Well21L_flowline_at_Mbiama_JIV.pdf,0.93,Cawthorne Channel Well 21L ROW at Mbiama ,112,Mbiama,Nigeria,"Mbiama, Nigeria",6.39613,5.07548,50,7/31/2011,No recoverable oil was found on site.  Cleanup of residual impacted area commenced on 20th October 2011 and was completed on 30th October 2011.
668086_10in_Utorogu-UPS_trunkline_at_Iwhrekan_JIV.pdf,Operational,6/7/2011,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/668086_10in_Utorogu-UPS_trunkline_at_Iwhrekan_Photos.pdf,Land,Replacement of failed section completed on 11th June 2011.  Post cleanup inspection completed on 4th November 2011.,http://www-static.shell.com/static/nga/downloads/pdfs/oil_spills/668086_10in_Utorogu-UPS_trunkline_at_Iwhrekan_JIV.pdf,49.16,10'' Utorgu-UPS Pipeline at Iwhrekan ,113,Iwhrekan,Nigeria,"Iwhrekan, Nigeria",8.67425,9.08457,9,6/2/2011,Recovery of spilled volume completed on 12th June 2011. Clean up of residual impacted area commenced on 19th September 2011 and was completed on 1st November 2011.
